,,,,,,,,,,,,,,FTP DL,,,,,,,,,FTP UL,,,,,,,,,Capacity DL,,,,,,,,,Capacity UL,,,,,,,,,SpeedTest,,,,,,,,,,,,,,,,,,HTTP DL Transfer,,,,,,,HTTP UL Transfer,,,,,,,Browsing,,,,,,,,,Ping Test,,,,,,Youtube,,,,,,,,,,,,,,,Instagram Post Picture,,,,,,Instagram Post Video,,,,,,Whatsapp Call,,,,,,,,,,,Whatsapp Message,,,,SMS Onnet,,,SMS Offnet,,,Voice Call Onnet,,,,,,,,,,,,,,,Voice Call Offnet,,,,,,,,,,,,,,,Average Voice Call,,,,,,,,,,,,,,,Signal Strenght 5G,,Signal Qualty 5G,,Signal Qualty 5G,,Signal Strenght 4G,,Signal Qualty 4G,,Signal Qualty 4G,,Signal Strenght 2G,,Signal Quality 2G,,Bad Signal Strenght 5G,,,Bad Signal Qualty 5G,,,Bad Signal Qualty 5G,,,Bad Signal Strenght 4G,,,Bad Signal Qualty 4G,,,Bad Signal Qualty 4G,,,Bad Signal Strenght 2G,,,Bad Signal Quality 2G,,,,Detail Value 5G,,,,,,,,,,,Detail Value 4G,,,,,,,,,,,Detail Value 2G,,,,,,,,,,,,,
91,74,Sulawesi Tenggara,7407,Wakatobi,DT,20260701 DT Kab. Wakatobi,-,-,DT Kab. Wakatobi,Reguler,Loka Kendari,01-Jul-2026,IOH,0,0,No Data,No Data,No Data,No Data,No Data,No Data,No Data,0,0,No Data,No Data,No Data,No Data,No Data,No Data,No Data,0,0,No Data,No Data,No Data,No Data,No Data,No Data,No Data,0,0,No Data,No Data,No Data,No Data,No Data,No Data,No Data,0,0,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,0,0,No Data,No Data,No Data,No Data,No Data,0,0,No Data,No Data,No Data,No Data,No Data,0,0,No Data,No Data,No Data,No Data,No Data,No Data,No Data,0,0,No Data,No Data,No Data,No Data,0,0,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,0,0,No Data,No Data,No Data,No Data,0,0,No Data,No Data,No Data,No Data,15,8,0,46.67,53.33,0.00,4.11,100.00,0.00,2.73,100.00,26,19,26.92,1.11,0,0,No Data,0,0,No Data,0,0,0,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,0,0,0,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,0,0,0,No Data,No Data,No Data,0,0,No Data,No Data,No Data,0,0,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,-113.61,Kurang,-9.69,Baik Sekali,8.66,Cukup,-80.97,Baik Sekali,2.9,Baik,0.00,0.00,No Data,0.00,0.00,No Data,0.00,0.00,No Data,7760,5805,74.81,7760,504,6.49,7706,4176,54.19,8536,565,6.62,11,4,36.36,,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,-5.324676,123.536145,123.211
92,74,Sulawesi Tenggara,7407,Wakatobi,DT,20260701 DT Kab. Wakatobi,-,-,DT Kab. Wakatobi,Reguler,Loka Kendari,01-Jul-2026,TSEL,0,0,No Data,No Data,No Data,No Data,No Data,No Data,No Data,0,0,No Data,No Data,No Data,No Data,No Data,No Data,No Data,0,0,No Data,No Data,No Data,No Data,No Data,No Data,No Data,0,0,No Data,No Data,No Data,No Data,No Data,No Data,No Data,46,41,89.13,103.43,110.00,257.00,0.25,No Data,89.13,23.92,21.70,66.50,0.01,39.00,1,1,1,1,0,0,No Data,No Data,No Data,No Data,No Data,0,0,No Data,No Data,No Data,No Data,No Data,47,44,93.62,4.77,7.95,0.09,6.35,46.30,1,0,0,No Data,No Data,No Data,No Data,45,39,86.67,1.10,0.00,4.26,0.01,0.01,0.00,0.00,0.00,0.00,100.00,0.00,0.00,18,0,0.00,No Data,No Data,No Data,16,15,93.75,3.92,34.47,100.00,46,2,0,95.65,4.35,0.00,3.93,95.45,4.55,2.33,97.73,94,18,80.85,1.58,0,0,No Data,0,0,No Data,0,0,0,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,0,0,0,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,0,0,0,No Data,No Data,No Data,0,0,No Data,No Data,No Data,0,0,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,-97.59,Baik,-11.07,Baik,8.75,Cukup,-91.60,Baik,1.7,Baik Sekali,0.00,0.00,No Data,0.00,0.00,No Data,0.00,0.00,No Data,106099,30724,28.96,106099,7264,6.85,71699,35537,49.56,403,156,38.71,185,40,21.62,,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,103.43,23.92,No Data,No Data,No Data,No Data,3.92,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,-5.330454,123.538264,123.132
93,74,Sulawesi Tenggara,7407,Wakatobi,DT,20260701 DT Kab. Wakatobi,-,-,DT Kab. Wakatobi,Reguler,Loka Kendari,01-Jul-2026,XLS,0,0,No Data,No Data,No Data,No Data,No Data,No Data,No Data,0,0,No Data,No Data,No Data,No Data,No Data,No Data,No Data,0,0,No Data,No Data,No Data,No Data,No Data,No Data,No Data,0,0,No Data,No Data,No Data,No Data,No Data,No Data,No Data,1,0,0.00,No Data,No Data,No Data,No Data,No Data,0.00,No Data,No Data,No Data,No Data,No Data,0,0,0,0,0,0,No Data,No Data,No Data,No Data,No Data,0,0,No Data,No Data,No Data,No Data,No Data,0,0,No Data,No Data,No Data,No Data,No Data,No Data,No Data,0,0,No Data,No Data,No Data,No Data,0,0,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,0,0,No Data,No Data,No Data,No Data,0,0,No Data,No Data,No Data,No Data,4,3,0,25.00,75.00,0.00,3.77,100.00,0.00,1.59,100.00,10,6,40.00,2.24,0,0,No Data,0,0,No Data,0,0,0,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,0,0,0,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,0,0,0,No Data,No Data,No Data,0,0,No Data,No Data,No Data,0,0,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,-123.27,Kurang,-12.81,Cukup,-3.61,Kurang,-77.80,Baik Sekali,No Data,No Data,0.00,0.00,No Data,0.00,0.00,No Data,0.00,0.00,No Data,22,22,100.00,22,2,9.09,22,21,95.45,11158,447,4.01,0,0,No Data,,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,-5.319807,123.533899,123.257
94,74,Sulawesi Tenggara,7407,Wakatobi,ST,20260701 ST Pasar Pelangi Marina Kab. Wakatobi,-,-,ST Pasar Pelangi Marina Kab. Wakatobi,Reguler,Loka Kendari,01-Jul-2026,IOH,0,0,No Data,No Data,No Data,No Data,No Data,No Data,No Data,0,0,No Data,No Data,No Data,No Data,No Data,No Data,No Data,0,0,No Data,No Data,No Data,No Data,No Data,No Data,No Data,0,0,No Data,No Data,No Data,No Data,No Data,No Data,No Data,9,9,100.00,35.16,35.80,38.30,30.40,No Data,100.00,2.84,2.71,3.98,1.32,76.22,2,2,2,2,0,0,No Data,No Data,No Data,No Data,No Data,0,0,No Data,No Data,No Data,No Data,No Data,9,9,100.00,3.77,6.19,2.96,2.47,138.33,2,0,0,No Data,No Data,No Data,No Data,9,9,100.00,1.53,0.00,4.30,0.00,0.01,0.00,0.00,0.00,0.00,66.67,0.00,0.00,5,0,0.00,No Data,No Data,No Data,0,0,No Data,No Data,No Data,No Data,10,0,1,90.00,0.00,10.00,4.21,100.00,0.00,1.67,100.00,18,6,66.67,1.59,0,0,No Data,0,0,No Data,0,0,0,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,0,0,0,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,0,0,0,No Data,No Data,No Data,0,0,No Data,No Data,No Data,0,0,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,-99.59,Baik,-8.46,Baik Sekali,14.09,Cukup,No Data,No Data,No Data,No Data,0.00,0.00,No Data,0.00,0.00,No Data,0.00,0.00,No Data,14312,1479,10.33,14312,0,0.00,13967,35,0.25,0,0,No Data,0,0,No Data,,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,35.16,2.84,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,-5.321692,123.532202,0.044
95,74,Sulawesi Tenggara,7407,Wakatobi,ST,20260701 ST Pasar Pelangi Marina Kab. Wakatobi,-,-,ST Pasar Pelangi Marina Kab. Wakatobi,Reguler,Loka Kendari,01-Jul-2026,TSEL,0,0,No Data,No Data,No Data,No Data,No Data,No Data,No Data,0,0,No Data,No Data,No Data,No Data,No Data,No Data,No Data,0,0,No Data,No Data,No Data,No Data,No Data,No Data,No Data,0,0,No Data,No Data,No Data,No Data,No Data,No Data,No Data,4,4,100.00,44.02,46.30,56.10,27.40,No Data,100.00,71.58,70.25,81.70,64.10,29.00,1,1,1,1,0,0,No Data,No Data,No Data,No Data,No Data,0,0,No Data,No Data,No Data,No Data,No Data,4,4,100.00,5.68,7.23,4.60,1.47,28.75,1,0,0,No Data,No Data,No Data,No Data,4,4,100.00,1.51,0.00,4.23,0.00,0.00,0.00,0.00,0.00,0.00,100.00,0.00,0.00,1,0,0.00,No Data,No Data,No Data,1,1,100.00,4.53,28.43,100.00,3,0,0,100.00,0.00,0.00,4.00,100.00,0.00,1.46,100.00,8,0,100.00,0.99,0,0,No Data,0,0,No Data,0,0,0,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,0,0,0,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,0,0,0,No Data,No Data,No Data,0,0,No Data,No Data,No Data,0,0,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,-83.46,Baik Sekali,-16.62,Kurang,-4.70,Kurang,No Data,No Data,No Data,No Data,0.00,0.00,No Data,0.00,0.00,No Data,0.00,0.00,No Data,23811,0,0.00,23811,14566,61.17,15914,15893,99.87,0,0,No Data,0,0,No Data,,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,44.02,71.58,No Data,No Data,No Data,No Data,4.53,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,-5.321684,123.532196,0.044
96,74,Sulawesi Tenggara,7407,Wakatobi,ST,20260701 ST Pasar Pelangi Marina Kab. Wakatobi,-,-,ST Pasar Pelangi Marina Kab. Wakatobi,Reguler,Loka Kendari,01-Jul-2026,XLS,0,0,No Data,No Data,No Data,No Data,No Data,No Data,No Data,0,0,No Data,No Data,No Data,No Data,No Data,No Data,No Data,0,0,No Data,No Data,No Data,No Data,No Data,No Data,No Data,0,0,No Data,No Data,No Data,No Data,No Data,No Data,No Data,0,0,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,0,0,No Data,No Data,No Data,No Data,No Data,0,0,No Data,No Data,No Data,No Data,No Data,0,0,No Data,No Data,No Data,No Data,No Data,No Data,No Data,0,0,No Data,No Data,No Data,No Data,0,0,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,0,0,No Data,No Data,No Data,No Data,0,0,No Data,No Data,No Data,No Data,2,2,0,0.00,100.00,0.00,No Data,No Data,No Data,No Data,No Data,2,2,0.00,No Data,0,0,No Data,0,0,No Data,0,0,0,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,0,0,0,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,0,0,0,No Data,No Data,No Data,0,0,No Data,No Data,No Data,0,0,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,-89.75,Baik Sekali,-8.10,Baik Sekali,15.70,Baik,-49.04,Baik Sekali,No Data,No Data,0.00,0.00,No Data,0.00,0.00,No Data,0.00,0.00,No Data,2,0,0.00,2,0,0.00,2,0,0.00,1857,0,0.00,0,0,No Data,,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,-5.321833,123.532039,0.05
97,74,Sulawesi Tenggara,7407,Wakatobi,ST,20260702 ST Kantor Bupati Kab. Wakatobi,-,-,ST Kantor Bupati Kab. Wakatobi,Reguler,Loka Kendari,02-Jul-2026,IOH,0,0,No Data,No Data,No Data,No Data,No Data,No Data,No Data,0,0,No Data,No Data,No Data,No Data,No Data,No Data,No Data,0,0,No Data,No Data,No Data,No Data,No Data,No Data,No Data,0,0,No Data,No Data,No Data,No Data,No Data,No Data,No Data,10,10,100.00,34.85,34.80,36.90,31.70,No Data,100.00,0.73,0.74,1.04,0.56,75.70,1,1,2,2,0,0,No Data,No Data,No Data,No Data,No Data,0,0,No Data,No Data,No Data,No Data,No Data,10,10,100.00,3.51,4.87,2.77,2.59,264.20,2,0,0,No Data,No Data,No Data,No Data,10,10,100.00,1.68,0.00,4.26,0.00,0.00,0.00,0.00,0.00,0.00,90.00,0.00,0.00,4,0,0.00,No Data,No Data,No Data,0,0,No Data,No Data,No Data,No Data,10,0,0,100.00,0.00,0.00,3.99,100.00,0.00,1.82,100.00,20,9,55.00,1.33,0,0,No Data,0,0,No Data,0,0,0,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,0,0,0,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,0,0,0,No Data,No Data,No Data,0,0,No Data,No Data,No Data,0,0,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,-119.27,Kurang,-10.49,Baik,2.30,Kurang,No Data,No Data,No Data,No Data,0.00,0.00,No Data,0.00,0.00,No Data,0.00,0.00,No Data,13260,13259,99.99,13260,7,0.05,13248,13245,99.98,0,0,No Data,0,0,No Data,,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,34.85,0.73,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,-5.328784,123.538777,0.001
98,74,Sulawesi Tenggara,7407,Wakatobi,ST,20260702 ST Kantor Bupati Kab. Wakatobi,-,-,ST Kantor Bupati Kab. Wakatobi,Reguler,Loka Kendari,02-Jul-2026,TSEL,0,0,No Data,No Data,No Data,No Data,No Data,No Data,No Data,0,0,No Data,No Data,No Data,No Data,No Data,No Data,No Data,0,0,No Data,No Data,No Data,No Data,No Data,No Data,No Data,0,0,No Data,No Data,No Data,No Data,No Data,No Data,No Data,12,12,100.00,19.71,20.10,33.40,9.67,No Data,100.00,42.91,48.75,70.20,12.80,27.58,2,2,1,1,0,0,No Data,No Data,No Data,No Data,No Data,0,0,No Data,No Data,No Data,No Data,No Data,12,12,100.00,5.93,6.88,3.60,1.66,32.00,1,0,0,No Data,No Data,No Data,No Data,12,12,100.00,4.12,8.33,4.04,0.00,0.00,0.00,0.00,8.33,16.67,75.00,0.00,0.00,5,0,0.00,No Data,No Data,No Data,5,5,100.00,4.30,30.44,100.00,11,0,0,100.00,0.00,0.00,4.06,100.00,0.00,3.51,100.00,22,0,100.00,1.08,0,0,No Data,0,0,No Data,0,0,0,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,0,0,0,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,0,0,0,No Data,No Data,No Data,0,0,No Data,No Data,No Data,0,0,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,-91.19,Baik Sekali,-12.65,Cukup,0.42,Kurang,No Data,No Data,No Data,No Data,0.00,0.00,No Data,0.00,0.00,No Data,0.00,0.00,No Data,38259,10,0.03,38259,6562,17.15,26375,24250,91.94,0,0,No Data,0,0,No Data,,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,19.71,42.91,No Data,No Data,No Data,No Data,4.30,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,-5.328792,123.538774,0
99,74,Sulawesi Tenggara,7407,Wakatobi,ST,20260702 ST Kantor Bupati Kab. Wakatobi,-,-,ST Kantor Bupati Kab. Wakatobi,Reguler,Loka Kendari,02-Jul-2026,XLS,0,0,No Data,No Data,No Data,No Data,No Data,No Data,No Data,0,0,No Data,No Data,No Data,No Data,No Data,No Data,No Data,0,0,No Data,No Data,No Data,No Data,No Data,No Data,No Data,0,0,No Data,No Data,No Data,No Data,No Data,No Data,No Data,1,0,0.00,No Data,No Data,No Data,No Data,No Data,0.00,No Data,No Data,No Data,No Data,No Data,0,0,0,0,0,0,No Data,No Data,No Data,No Data,No Data,0,0,No Data,No Data,No Data,No Data,No Data,0,0,No Data,No Data,No Data,No Data,No Data,No Data,No Data,0,0,No Data,No Data,No Data,No Data,0,0,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,0,0,No Data,No Data,No Data,No Data,0,0,No Data,No Data,No Data,No Data,0,0,0,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,2,2,0.00,No Data,0,0,No Data,0,0,No Data,0,0,0,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,0,0,0,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,0,0,0,No Data,No Data,No Data,0,0,No Data,No Data,No Data,0,0,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,-117.50,Kurang,-14.05,Cukup,-0.75,Kurang,-71.90,Baik Sekali,No Data,No Data,0.00,0.00,No Data,0.00,0.00,No Data,0.00,0.00,No Data,2,2,100.00,2,0,0.00,2,2,100.00,3192,0,0.00,0,0,No Data,,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,-5.328788,123.53878,0.001
100,74,Sulawesi Tenggara,7407,Wakatobi,ST,20260702 ST RSUD Wakatobi Kab. Wakatobi,-,-,ST RSUD Wakatobi Kab. Wakatobi,Reguler,Loka Kendari,02-Jul-2026,IOH,0,0,No Data,No Data,No Data,No Data,No Data,No Data,No Data,0,0,No Data,No Data,No Data,No Data,No Data,No Data,No Data,0,0,No Data,No Data,No Data,No Data,No Data,No Data,No Data,0,0,No Data,No Data,No Data,No Data,No Data,No Data,No Data,0,0,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,0,0,No Data,No Data,No Data,No Data,No Data,0,0,No Data,No Data,No Data,No Data,No Data,0,0,No Data,No Data,No Data,No Data,No Data,No Data,No Data,0,0,No Data,No Data,No Data,No Data,0,0,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,0,0,No Data,No Data,No Data,No Data,0,0,No Data,No Data,No Data,No Data,2,2,0,0.00,100.00,0.00,No Data,No Data,No Data,No Data,No Data,2,2,0.00,No Data,0,0,No Data,0,0,No Data,0,0,0,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,0,0,0,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,0,0,0,No Data,No Data,No Data,0,0,No Data,No Data,No Data,0,0,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,-129.29,Kurang,-16.62,Kurang,-4.57,Kurang,-77.99,Baik Sekali,No Data,No Data,0.00,0.00,No Data,0.00,0.00,No Data,0.00,0.00,No Data,500,500,100.00,500,372,74.40,500,500,100.00,1617,0,0.00,0,0,No Data,,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,-5.342849,123.554636,0.006
101,74,Sulawesi Tenggara,7407,Wakatobi,ST,20260702 ST RSUD Wakatobi Kab. Wakatobi,-,-,ST RSUD Wakatobi Kab. Wakatobi,Reguler,Loka Kendari,02-Jul-2026,TSEL,0,0,No Data,No Data,No Data,No Data,No Data,No Data,No Data,0,0,No Data,No Data,No Data,No Data,No Data,No Data,No Data,0,0,No Data,No Data,No Data,No Data,No Data,No Data,No Data,0,0,No Data,No Data,No Data,No Data,No Data,No Data,No Data,11,9,81.82,24.35,21.55,39.20,14.50,No Data,81.82,5.40,4.74,13.60,0.86,29.25,1,1,1,1,0,0,No Data,No Data,No Data,No Data,No Data,0,0,No Data,No Data,No Data,No Data,No Data,10,10,100.00,4.14,6.78,0.33,6.30,45.60,1,0,0,No Data,No Data,No Data,No Data,11,10,90.91,2.83,0.00,4.19,0.00,0.00,0.00,0.00,0.00,0.00,100.00,0.00,0.00,5,0,0.00,No Data,No Data,No Data,4,4,100.00,3.13,43.10,100.00,11,1,0,90.91,9.09,0.00,3.87,100.00,0.00,1.46,100.00,20,2,90.00,2.07,0,0,No Data,0,0,No Data,0,0,0,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,0,0,0,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,0,0,0,No Data,No Data,No Data,0,0,No Data,No Data,No Data,0,0,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,-107.98,Kurang,-15.60,Cukup,-1.31,Kurang,No Data,No Data,No Data,No Data,0.00,0.00,No Data,0.00,0.00,No Data,0.00,0.00,No Data,20967,15579,74.30,20967,9651,46.03,13167,13165,99.98,0,0,No Data,0,0,No Data,,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,24.35,5.40,No Data,No Data,No Data,No Data,3.13,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,-5.342836,123.554656,0.036
102,74,Sulawesi Tenggara,7407,Wakatobi,ST,20260702 ST RSUD Wakatobi Kab. Wakatobi,-,-,ST RSUD Wakatobi Kab. Wakatobi,Reguler,Loka Kendari,02-Jul-2026,XLS,0,0,No Data,No Data,No Data,No Data,No Data,No Data,No Data,0,0,No Data,No Data,No Data,No Data,No Data,No Data,No Data,0,0,No Data,No Data,No Data,No Data,No Data,No Data,No Data,0,0,No Data,No Data,No Data,No Data,No Data,No Data,No Data,1,0,0.00,No Data,No Data,No Data,No Data,No Data,0.00,No Data,No Data,No Data,No Data,No Data,0,0,0,0,0,0,No Data,No Data,No Data,No Data,No Data,0,0,No Data,No Data,No Data,No Data,No Data,1,0,0.00,No Data,No Data,No Data,No Data,No Data,No Data,0,0,No Data,No Data,No Data,No Data,0,0,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,0,0,No Data,No Data,No Data,No Data,0,0,No Data,No Data,No Data,No Data,3,3,0,0.00,100.00,0.00,No Data,No Data,No Data,No Data,No Data,4,4,0.00,No Data,0,0,No Data,0,0,No Data,0,0,0,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,0,0,0,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,0,0,0,No Data,No Data,No Data,0,0,No Data,No Data,No Data,0,0,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,-78.18,Baik Sekali,No Data,No Data,0.00,0.00,No Data,0.00,0.00,No Data,0.00,0.00,No Data,0,0,No Data,0,0,No Data,0,0,No Data,1928,0,0.00,0,0,No Data,,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,-5.342846,123.554651,0.012
103,74,Sulawesi Tenggara,7406,Bombana,DT,20260721 DT Kab. Bombana,-,-,DT Kab. Bombana,Reguler,Loka Kendari,21-Jul-2026,IOH,0,0,No Data,No Data,No Data,No Data,No Data,No Data,No Data,0,0,No Data,No Data,No Data,No Data,No Data,No Data,No Data,0,0,No Data,No Data,No Data,No Data,No Data,No Data,No Data,0,0,No Data,No Data,No Data,No Data,No Data,No Data,No Data,28,22,78.57,75.70,73.25,184.00,4.39,No Data,78.57,21.97,11.40,91.80,0.10,37.91,3,3,3,3,0,0,No Data,No Data,No Data,No Data,No Data,0,0,No Data,No Data,No Data,No Data,No Data,28,26,92.86,4.70,10.03,0.75,4.78,113.35,2,0,0,No Data,No Data,No Data,No Data,28,23,82.14,1.19,0.00,4.27,0.00,0.00,0.00,0.00,0.00,0.00,65.22,0.00,0.00,10,10,100.00,0.78,10.44,0.00,11,9,81.82,3.87,36.89,100.00,40,5,1,85.00,12.50,2.50,3.89,97.06,2.94,1.94,100.00,80,14,82.50,1.28,0,0,No Data,0,0,No Data,0,0,0,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,0,0,0,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,0,0,0,No Data,No Data,No Data,0,0,No Data,No Data,No Data,0,0,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,-97.39,Baik,-9.48,Baik Sekali,11.06,Cukup,-82.50,Baik Sekali,2.8,Baik,0.00,0.00,No Data,0.00,0.00,No Data,0.00,0.00,No Data,88877,22453,25.26,88877,3420,3.85,84054,29684,35.32,4630,203,4.38,5,2,40.00,,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,75.70,21.97,No Data,No Data,No Data,0.78,3.87,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,-4.599762,121.991695,175.348
